x,y,team,type,popularity,score
9942,6562,100,0,33,142
5196,8506,100,0,37,133
6218,10256,100,0,33,129
8234,10234,100,0,110,126
8080,3474,100,0,11,119
10106,8016,100,0,12,114
11862,5840,100,0,46,112
9116,2108,100,0,14,107
11590,7080,100,0,65,105
9374,5650,100,0,212,101
3022,8960,100,0,40,101
3294,7728,100,0,53,99
8336,6428,100,0,42,95
8524,4822,100,0,131,91
9356,11442,100,0,21,91
7923.3057,11758.832,100,0,25,90
11740,4014,100,0,36,82
6316,8146,100,0,88,80
6526,4600,100,0,63,80
10326,3090,100,0,32,79
3050,10752,100,0,15,72
7014,3108,100,0,27,68
5752,3512,100,0,21,67
2266,9580,100,0,12,60
4806,7048,100,0,32,59
4204,11798,100,0,15,57
9506,4116,100,0,15,36
