x,y,team,type,popularity,score
3374,7730,200,0,42,121
10156,4802,200,0,27,120
9464,5658,200,0,550,101
8508,4806,200,0,228,97
10344,3030,200,0,69,96
5242,9128,200,0,249,93
11594,7122,200,0,67,93
11930.797,5905.9023,200,0,89,88
4768,7132,200,0,42,86
11892,3814,200,0,164,84
10082,7822,200,0,18,83
8414,6508,200,0,71,81
9234,2102,200,0,20,74
4386,11788,200,0,83,73
3084,10850,200,0,197,72
13078,1966,200,0,31,65
6322,10138,200,0,46,62
2302,9708,200,0,28,61
12630,4860,200,0,80,54
8296,10152,200,0,16,49
13574,2730,200,0,47,45
6330,8092,200,0,12,41
5822,12738,200,0,11,34
