x,y,team,type,popularity,score
6971.963,10585.535,100,1,29,252
10921.662,8155.1284,100,1,34,160
4156,9232,100,1,32,153
11933.67,6485.755,100,1,66,142
8318,10170,100,1,363,135
5762,10754,100,1,40,135
9288,11394,100,1,48,131
10768.34,6885.4824,100,1,34,128
7048,11404,100,1,92,127
11103.094,6085.8027,100,1,48,127
7828,11786,100,1,115,125
5158,9136,100,1,325,123
4987.6323,8344.912,100,1,138,123
9450,5702,100,1,542,120
9519.935,6948.6836,100,1,164,118
7873.857,9311.742,100,1,139,111
6744,8986,100,1,87,109
10916,4276,100,1,30,108
6306,10084,100,1,688,103
9852.379,7937.9478,100,1,60,101
8516,4718,100,1,150,97
3478,7686,100,1,57,97
11361.258,3092.9893,100,1,40,96
11750,5050,100,1,73,94
4752,7142,100,1,109,91
9266,2150,100,1,50,86
6510,4638,100,1,228,85
8284,6396,100,1,166,85
11784,3992,100,1,896,83
10400,3056,100,1,269,80
9404,4152,100,1,111,80
6174.1978,8108.329,100,1,219,76
12924,1860,100,1,293,69
4266,11818,100,1,210,66
2306,9704,100,1,58,66
13400,2536,100,1,388,64
5478,12690,100,1,79,63
12236,1416,100,1,156,59
2894,11266,100,1,326,55
1192,12060,100,1,59,33
