x,y,team,type,popularity,score
4944,10012,100,3,48,163
11788,5954,100,3,342,159
4119.0244,9198.02,100,3,31,150
7828,11818,100,3,150,140
12152,7434,100,3,25,134
10760.394,8301.555,100,3,24,133
9360,5698,100,3,959,127
3054,8904,100,3,63,122
9866,6490,100,3,303,115
5174.8447,8496.598,100,3,272,114
6716,3116,100,3,59,114
8502,4822,100,3,551,102
6208,10340,100,3,89,99
9926,7960,100,3,147,95
9376.49,4257.373,100,3,111,95
6746,11462,100,3,50,94
11199.811,3183.6934,100,3,46,93
8076,6196,100,3,1049,89
6544,4682,100,3,1905,88
10200,2870,100,3,1130,86
4782,7052,100,3,160,84
11852,3654,100,3,230,83
5604,12680,100,3,65,83
7996,7800,100,3,39,83
6568,8338,100,3,231,82
12980,1916,100,3,222,82
9020.948,11425.766,100,3,24,82
5580,3522,100,3,88,78
6875.618,5614.842,100,3,69,77
12072.449,4555.461,100,3,116,74
4262,11840,100,3,248,73
9268,2142,100,3,83,71
14092,6888,100,3,36,68
2070.6382,8355.398,100,3,38,64
2858,11290,100,3,349,60
2211.1035,10106.732,100,3,25,60
12214,1336,100,3,420,55
13442,2696,100,3,161,52
2282,13396,100,3,45,36
1164,12106,100,3,79,33
