x,y,team,type,popularity,score
9434,5610,200,0,3111,229
6540,4712,200,0,1440,149
11922,5830,200,0,1176,122
11842,3890,200,0,1016,111
5244,9054,200,0,531,101
3008,8990,200,0,195,94
10160,4800,200,0,371,91
3332,7974,200,0,220,90
5278.9653,10102.423,200,0,27,90
4844,10218,200,0,286,87
11616,7106,200,0,200,84
4428,11752,200,0,540,84
5508,3466,200,0,120,84
8490,4822,200,0,414,83
4776,7112,200,0,312,83
9742,6348,200,0,290,82
4948,8436,200,0,170,81
7128,3094,200,0,115,80
8462,6484,200,0,449,78
6290,10128,200,0,192,78
10526,3052,200,0,327,77
8029.1006,4263.545,200,0,16,77
3004,10984,200,0,360,74
10122,3956,200,0,124,74
8298,10184,200,0,200,71
6864,8504,200,0,353,70
9542,4548,200,0,192,70
2516,5306,200,0,12,70
10846,4426,200,0,72,68
5011.5254,10970.168,200,0,24,66
9128.342,11430.746,200,0,19,65
9440,4156,200,0,144,64
8096,6204,200,0,188,63
7800,11810,200,0,82,63
6782,11518,200,0,84,61
10060,7762,200,0,118,61
9282,2138,200,0,83,59
2328,9598,200,0,42,59
11140,12154,200,0,16,58
3680,6252,200,0,14,56
12696,5474,200,0,47,56
8209.019,3555.792,200,0,28,55
1348.8438,13290.332,200,0,20,52
5232,10584,200,0,15,51
2209.3137,10103.187,200,0,152,49
6366,8190,200,0,48,48
1806,13046,200,0,16,47
12594,4850,200,0,114,45
8226,11766,200,0,13,43
13462,2626,200,0,105,42
12490,1458,200,0,48,41
5302,2296,200,0,16,41
5826,12782,200,0,64,40
5229.4995,9658.415,200,0,30,38
13110,2058,200,0,42,37
11493.341,5007.074,200,0,24,36
6143.923,3910.2324,200,0,25,31
1116,12204,200,0,18,28
7680,8856,200,0,12,28
10994,5304,200,0,18,26
11864,5226,200,0,56,25
9120,7534,200,0,14,22
2838,10334,200,0,25,13
8136,8296,200,0,21,12
