x,y,team,type,popularity,score
6996,11366,100,1,30,102
9442,2146,100,1,11,96
9430,5614,100,1,196,90
11906,3870,100,1,139,84
9930,6542,100,1,52,81
8336,10266,100,1,22,79
7923.8457,9308.33,100,1,34,73
11886,4828,100,1,30,71
7996,7820,100,1,34,69
9702.732,3918.4685,100,1,19,69
5322,9108,100,1,38,67
7852,3590,100,1,13,66
13444,2478,100,1,171,61
11309.215,3146.7666,100,1,15,61
6324,10114,100,1,29,59
4242,11844,100,1,164,55
10290,2908,100,1,114,54
8636,4536,100,1,12,54
12868,1856,100,1,187,53
2902,11260,100,1,265,52
8190,6346,100,1,93,50
6622,8340,100,1,33,47
12192,1302,100,1,216,46
2242,13330,100,1,20,32
6813.288,5610.115,100,1,18,30
