x,y,team,type,popularity,score
4546,9946,100,2,12,149
4980,10148,100,2,106,95
9754,4746,100,2,104,85
11778,5888,100,2,64,81
6670,3168,100,2,18,77
11486,7042,100,2,328,70
8742,6598,100,2,12,70
6622,9992,100,2,12,69
9444,5638,100,2,98,68
12000,9250,100,2,22,66
9618,6348,100,2,17,65
4719.443,10487.404,100,2,23,63
5000,8448,100,2,37,61
10520.465,3665.8906,100,2,16,60
6986,11530,100,2,78,59
4508,11608,100,2,14,59
7858,11740,100,2,18,58
8114,3446,100,2,38,57
8306,10224,100,2,206,56
8578,4704,100,2,124,56
8164,6374,100,2,36,56
5796,3508,100,2,12,54
6152,10312,100,2,207,53
9925.133,6608.255,100,2,72,53
9958.578,7760.294,100,2,186,50
10246,2924,100,2,72,50
8862,8854,100,2,24,50
3040,11026,100,2,108,48
12942,1910,100,2,32,48
4248,11950,100,2,12,48
6580,8422,100,2,63,47
5100,9192,100,2,51,46
9238,2120,100,2,22,45
6518,4740,100,2,72,44
4728,7202,100,2,245,43
9254,11432,100,2,33,41
12572,5242,100,2,180,38
6496,12206,100,2,12,38
4000,7960,100,2,25,37
9588,4320,100,2,22,37
5608,12670,100,2,39,36
2308,9808,100,2,18,34
12218,8644,100,2,18,33
10719.071,9850.759,100,2,25,32
11932.932,4105.665,100,2,12,32
12020,4850,100,2,49,31
