x,y,team,type,popularity,score
10230,4872,200,3,78,168
2964,9116,200,3,70,153
3256,7740,200,3,152,148
7112,3040,200,3,110,140
8261.762,3605.0205,200,3,39,135
4996,8352,200,3,141,134
9368,5714,200,3,1590,132
8252,5660,200,3,60,130
5248,9156,200,3,1866,129
7176.047,5608.5615,200,3,58,129
5429.629,10768.305,200,3,129,126
5458,3432,200,3,123,124
11786,5898,200,3,209,123
11492,7074,200,3,155,115
6512,4822,200,3,121,114
4776,7108,200,3,296,112
9764,6434,200,3,415,111
10677.424,5706.999,200,3,51,107
8650,4612,200,3,109,103
7116,7072,200,3,37,102
9080,11378,200,3,65,101
6344,10164,200,3,218,99
3793.7803,8758.07,200,3,62,99
9236,2154,200,3,139,97
11776,4020,200,3,889,95
8398,6492,200,3,273,93
10550,3014,200,3,2270,90
8312,10274,200,3,345,88
10076,7768,200,3,157,87
4562,11742,200,3,57,86
6592,11404,200,3,45,86
12626,5174,200,3,90,82
3088,10890,200,3,517,81
6884.3477,8612.212,200,3,761,80
5740.453,7821.328,200,3,86,75
5937.7876,12816.541,200,3,160,71
8044.8467,9358.865,200,3,48,63
13534,2738,200,3,453,56
10743.312,9221.95,200,3,56,55
2614,13572,200,3,66,47
