x,y,team,type,popularity,score
8027.0527,4260.916,200,1,66,204
10276,4870,200,1,40,150
5468.8135,10607.27,200,1,108,149
6922,3052,200,1,66,141
6548,4702,200,1,536,136
11375.123,5107.958,200,1,29,136
9504,5596,200,1,411,130
5472.573,7914.716,200,1,124,128
7668,5020,200,1,28,122
3300,7832,200,1,80,121
4616,3000,200,1,23,121
11077.389,2160.1855,200,1,49,120
7036,11334,200,1,47,120
5172,9106,200,1,191,114
5530,3360,200,1,60,114
6825.066,5605.2773,200,1,136,113
11446,7120,200,1,103,112
10588.237,5829.5835,200,1,65,112
9264,3820,200,1,74,109
8542,4916,200,1,291,107
5702,12760,200,1,26,102
8200,6278,200,1,81,101
4864,7032,200,1,73,101
9004,11366,200,1,27,99
3783.8496,8758.859,200,1,72,98
10552,3054,200,1,1954,90
11894.044,5969.717,200,1,150,90
11772,3926,200,1,234,89
8286,10220,200,1,317,82
6869.544,8614.808,200,1,654,78
6246,10296,200,1,98,76
4444,11784,200,1,84,76
3090,10840,200,1,353,67
10925.329,9177.265,200,1,56,65
13050,2032,200,1,316,59
2180,10038,200,1,74,58
13526,2734,200,1,401,56
12626,4918,200,1,118,53
12160,1242,200,1,88,51
2622,13542,200,1,68,49
