x,y,team,type,popularity,score
10281.797,4768.1216,200,1,59,180
7840,3566,200,1,135,178
6568,4756,200,1,459,137
5122,8564,200,1,134,133
5490,3486,200,1,64,128
9380,5630,200,1,588,125
3136,9002,200,1,105,120
6874.747,3172.5938,200,1,89,120
4734,7148,200,1,148,111
7017.3125,5619.254,200,1,137,110
11524,7152,200,1,173,108
8640,4616,200,1,76,108
10629.32,5761.879,200,1,82,104
5637.1396,7876.238,200,1,79,103
9800.324,6525.593,200,1,237,102
9006,11400,200,1,29,97
9493.281,2162.6902,200,1,89,96
4627.5386,2861.14,200,1,25,94
11892.223,5982.623,200,1,121,92
4820.2314,10914.268,200,1,23,90
10640.277,3008.5532,200,1,1040,88
10050,7768,200,1,104,87
8262,10210,200,1,336,84
6248,10186,200,1,110,84
7834,838,200,1,28,84
11806,3972,200,1,332,83
8150,6350,200,1,36,83
11043.873,2305.3354,200,1,41,82
12626,5174,200,1,52,80
6874.3486,8608.91,200,1,668,76
12783.226,6510.303,200,1,46,74
5870.006,12856.875,200,1,109,70
4230,11932,200,1,58,70
6558,11350,200,1,34,70
3084,10876,200,1,335,66
2306,13356,200,1,24,59
13504,2564,200,1,122,54
12484,1428,200,1,269,50
10598,9172,200,1,58,50
2274,9720,200,1,40,50
