x,y,team,type,popularity,score
4826,9802,100,2,6,112
8300.73,11635.043,100,2,6,107
7864,9516,100,2,6,101
5014,10076,100,2,32,101
13438,2406,100,2,14,101
5950,10640,100,2,16,93
8172.3545,10103.412,100,2,9,90
9878,5082,100,2,9,85
6682,8752,100,2,36,85
11762,5856,100,2,41,84
9164.145,3297.3848,100,2,9,82
7984,6518,100,2,8,79
6236.1953,10503.465,100,2,8,76
4708,10450,100,2,15,66
9508,5724,100,2,47,63
8044,11876,100,2,9,61
6916,11380,100,2,72,60
10350,3120,100,2,26,57
5680,3532,100,2,20,57
10054,7824,100,2,252,56
13542,2758,100,2,6,56
9777.441,6458.793,100,2,135,56
7020,3090,100,2,25,54
7970,3410,100,2,28,54
3956,6506,100,2,6,54
3308,7838,100,2,37,53
12932,1822,100,2,12,53
2724.2703,8459.315,100,2,6,53
6304,10162,100,2,240,51
4966,10768,100,2,9,50
8862,8854,100,2,24,50
5760,12812,100,2,12,50
5234,9184,100,2,110,49
3094,10998,100,2,72,48
5292.778,10502.678,100,2,9,48
6396,8312,100,2,24,47
3104,9034,100,2,45,47
4356,11878,100,2,13,47
12522,5144,100,2,23,47
5474,12652,100,2,9,47
4826,7024,100,2,17,46
5132,8564,100,2,12,46
8221.027,4732.9063,100,2,6,46
11964,5288,100,2,8,44
8284,6408,100,2,86,43
10070,4616,100,2,17,42
9953.624,6707.0425,100,2,12,42
11754,4080,100,2,21,42
6498,4712,100,2,74,41
7777.8438,6066.6797,100,2,9,41
12494,2078,100,2,9,41
9610,4582,100,2,9,40
10882,4478,100,2,12,40
2876,11230,100,2,6,39
2916,7620,100,2,9,39
11283.641,6559.2217,100,2,16,38
9172,2138,100,2,26,38
9638,4150,100,2,21,38
10404,2822,100,2,12,37
6746,2810,100,2,9,37
6496,12206,100,2,9,35
9194,7244,100,2,6,33
10719.071,9850.759,100,2,25,32
12020,4850,100,2,49,31
9250,11286,100,2,8,29
12218,8644,100,2,10,29
11844,3760,100,2,9,25
2336,9678,100,2,14,23
9690,1702,100,2,9,18
3756,5952,100,2,6,17
7629.3022,2658.5747,100,2,8,17
10023.98,9257.561,100,2,30,17
7258,5036,100,2,9,16
10235.6045,7114.5913,100,2,6,11
7076,9046,100,2,9,6
