x,y,team,type,popularity,score
4710,10326,200,0,11,125
10450,4364,200,0,26,105
3988,9422,200,0,9,102
5786,3532,200,0,14,98
10338,3230,200,0,20,97
4716,9950,200,0,12,91
11732,5698,200,0,6,91
3108,8970,200,0,726,88
5474.546,10356.859,200,0,24,88
7834,3748,200,0,16,85
5156,10162,200,0,6,83
10290,2890,200,0,23,81
10596.956,5826.8315,200,0,12,81
3322,7740,200,0,266,80
8250,4794,200,0,9,79
4950,8350,200,0,78,79
9602,7358,200,0,6,78
6578,4698,200,0,765,77
8029.1006,4263.545,200,0,16,77
4768,7210,200,0,71,75
9771.134,6458.643,200,0,110,75
11554,7094,200,0,483,75
7096,3104,200,0,96,75
5234,9196,200,0,844,74
5228.6367,10917.457,200,0,21,74
9500,5656,200,0,748,73
5402,3302,200,0,7,73
9614,4658,200,0,21,73
9998,4640,200,0,106,71
9984,3984,200,0,28,70
7922,3446,200,0,52,70
8190,5742,200,0,14,70
6274,10150,200,0,272,69
10760,7122,200,0,6,69
8196,11766,200,0,6,68
4518,11602,200,0,16,67
5174,8560,200,0,106,67
10306,4932,200,0,80,67
7868,11744,200,0,13,67
8380,6344,200,0,65,65
10590,3028,200,0,426,65
3238,9456,200,0,16,65
11928,3674,200,0,200,65
8572,4782,200,0,299,64
8258,10222,200,0,498,63
8066,6286,200,0,112,63
11796,3944,200,0,606,62
9930,7904,200,0,52,61
5614,12706,200,0,14,61
9560,4242,200,0,245,60
7782,5670,200,0,25,60
11948.666,5928.351,200,0,118,59
11140,12154,200,0,16,58
3036,10908,200,0,354,57
2180,9974,200,0,22,57
4016,6012,200,0,9,57
2898,11236,200,0,55,56
4256,11834,200,0,48,56
1852,13094,200,0,24,55
6638,8484,200,0,96,54
4540,11954,200,0,123,54
2609.129,8035.0166,200,0,16,54
10712,4624,200,0,28,53
8209.019,3555.792,200,0,12,53
2336,9638,200,0,23,53
12430,1352,200,0,18,52
6950,11452,200,0,33,52
9173.482,11409.604,200,0,20,49
9094,2082,200,0,84,49
8776.752,6716.3174,200,0,119,48
6262,8150,200,0,7,48
8188,5268,200,0,9,46
3826,10170,200,0,6,44
5286,2308,200,0,10,43
12376,5190,200,0,30,38
11493.341,5007.074,200,0,15,38
9950,2636,200,0,7,37
13450,2582,200,0,168,35
12010,10640,200,0,6,35
5889.839,12853.936,200,0,32,33
6143.923,3910.2324,200,0,25,30
13004,1990,200,0,252,28
2425.1252,7665.463,200,0,16,27
13052,1402,200,0,9,27
10994,5304,200,0,18,26
5229.4995,9658.415,200,0,25,26
8714,5542,200,0,9,25
4873.203,11512.727,200,0,9,22
7680,8856,200,0,9,19
12266,8806,200,0,9,18
13670,1804,200,0,9,18
12562,9576,200,0,9,17
8136,8296,200,0,12,14
2838,10334,200,0,25,12
