x,y,team,type,popularity,score
11600,7074,200,1,1,503
11432,4828,200,1,1,435
12296,1346,200,1,1,271
5985.055,12769.724,200,1,2,220
5988,12762,200,1,2,220
12532,1466,200,1,1,196
12114,4676,200,1,1,185
11085.316,2165.1875,200,1,1,173
11844,3926,200,1,2,162
11832,3848,200,1,2,162
10336,3110,200,1,1,148
8362,6358,200,1,2,143
8308,6302,200,1,2,143
10923.592,9161.074,200,1,1,126
9476,5606,200,1,4,115
9772.919,6458.0254,200,1,1,114
10304,4832,200,1,1,107
4920,8406,200,1,1,103
10626,3012,200,1,2,103
10554,2996,200,1,5,99
9133.119,4009.414,200,1,1,99
10524,3048,200,1,4,97
10512,3024,200,1,4,97
10536,3080,200,1,4,97
9420,5614,200,1,5,96
9422,5630,200,1,5,96
9408,5616,200,1,5,96
3008,7300,200,1,1,87
3124,10804,200,1,1,81
8694,6702,200,1,1,81
10491.617,4304.087,200,1,1,79
5146,8578,200,1,1,74
10234,2928,200,1,2,73
10250,2930,200,1,2,73
7550,5202,200,1,1,73
2930,11192,200,1,2,71
2972,11262,200,1,2,71
12477.843,6729.8135,200,1,1,70
8516,4824,200,1,3,68
8502,4804,200,1,3,68
8486,4850,200,1,3,68
9346,5650,200,1,4,62
2294,13260,200,1,1,61
12388,5198,200,1,1,58
6600,4660,200,1,1,56
12031.547,3760.313,200,1,1,51
11656,1664,200,1,1,47
11927.316,5910.2246,200,1,1,45
6670,9554,200,1,1,35
2190,9944,200,1,1,31
6302,10094,200,1,1,30
9246,3754,200,1,1,29
3136,9954,200,1,1,25
13556,2720,200,1,1,22
6732,8554,200,1,1,19
12966,1962,200,1,1,17
11420,7218,200,1,1,12
11674,5682,200,1,1,7
7247.4434,12777.344,200,1,1,6
8554,6568,200,1,1,3
12914,1866,200,1,1,3
12384,1456,200,1,1,2
