x,y,team,type,popularity,score
7850,3588,200,1,128,178
10220.098,4807.871,200,1,74,165
5384,10340,200,1,30,159
6548,4670,200,1,490,136
11400,7228,200,1,54,127
9394,5700,200,1,616,124
5421.3037,7916.6445,200,1,133,121
7016,11390,200,1,52,121
5272,9144,200,1,462,118
5574,3516,200,1,80,118
3048,7246,200,1,29,118
3066,8990,200,1,137,116
8418,5688,200,1,36,115
9234.949,3863.1162,200,1,103,111
11536.443,4902.826,200,1,26,111
7780,4954,200,1,22,109
8656,4658,200,1,80,105
6673.7437,3156.6611,200,1,79,105
10728.18,5665.797,200,1,33,105
4798,7060,200,1,118,100
11940,5690,200,1,52,100
11932,3896,200,1,101,99
9338,2142,200,1,137,98
10576,3028,200,1,1360,89
6310,10092,200,1,145,86
8326,10214,200,1,227,85
9917.277,6610.013,200,1,116,83
12732.19,6563.858,200,1,38,82
8612,6634,200,1,147,79
6874.5405,8604.881,200,1,675,76
7856,11834,200,1,38,75
1780,12972,200,1,20,75
4440,11752,200,1,81,70
5887.8223,12859.682,200,1,123,69
10923.074,9166.895,200,1,56,65
13114,2082,200,1,201,63
2172,10026,200,1,74,57
2974,11074,200,1,116,56
12234,1296,200,1,222,53
2636,13520,200,1,57,46
