x,y,team,type,popularity,score
7774.791,9302.742,100,2,18,123
4996,10080,100,2,52,102
6682,8752,100,2,36,85
11900,5676,100,2,156,82
12628,4978,100,2,30,80
11782.635,6060.4316,100,2,29,79
4528,11648,100,2,17,75
8230,11698,100,2,12,72
7286,14114,100,2,12,72
8742,6598,100,2,12,70
11434,7118,100,2,156,69
11864,9224,100,2,50,69
2992,9004,100,2,48,69
6776.127,3172.4307,100,2,76,67
9378,5738,100,2,82,66
4708,10488,100,2,22,66
13494,2478,100,2,28,64
5026.0117,8403.695,100,2,96,63
6204,10456,100,2,66,61
10520.465,3665.8906,100,2,16,60
8156,3472,100,2,56,59
8622,4772,100,2,59,56
9088,2132,100,2,42,55
9930,4010,100,2,24,54
5790,3504,100,2,12,54
8350,10290,100,2,103,53
6362,10078,100,2,87,53
9976,7900,100,2,119,52
9966,6596,100,2,65,52
6918,11348,100,2,189,51
5268,9130,100,2,122,51
10382,3012,100,2,56,51
8382,6376,100,2,63,50
8862,8854,100,2,24,50
3040,11026,100,2,108,48
6508,8224,100,2,219,47
3328,7820,100,2,74,47
4830.0005,7210.8936,100,2,147,45
6626,4562,100,2,39,45
12590,5474,100,2,36,45
5474,12652,100,2,18,43
14119.564,7008.663,100,2,18,43
10816,4558,100,2,11,42
11844,3920,100,2,366,41
10020,4728,100,2,42,41
6496,12206,100,2,12,38
4000,7960,100,2,25,37
2306,9712,100,2,26,28
7076,9046,100,2,21,24
