x,y,team,type,popularity,score
5237.7876,10002.558,100,3,18,233
9661.038,6892.614,100,3,15,189
11122.844,6106.9434,100,3,11,171
5040,8488,100,3,52,165
7823.9697,9307.276,100,3,20,158
8332,6458,100,3,25,158
7854,11812,100,3,28,156
9307.167,6983.1772,100,3,16,154
5266,9120,100,3,276,152
9384,11484,100,3,17,152
6582,8364,100,3,25,151
9430,5628,100,3,123,148
4958,10174,100,3,46,139
8358,10142,100,3,62,138
10166,4730,100,3,11,136
6330,10040,100,3,71,135
9818,6488,100,3,45,135
7068,3058,100,3,22,132
9052,2078,100,3,25,130
3278,7774,100,3,34,129
4730,6916,100,3,19,129
8104,6196,100,3,101,122
6610,4602,100,3,61,111
9972,7826,100,3,99,111
4664,7212,100,3,16,109
12438,5194,100,3,12,105
6270.7744,8054.989,100,3,48,100
8634,4728,100,3,33,97
7022,11258,100,3,11,97
5624.7256,3504,100,3,20,93
6810.1167,8903.231,100,3,17,88
5760,12748,100,3,12,84
10320,3018,100,3,31,82
3060,10808,100,3,27,82
