x,y,team,type,popularity,score
11283.641,6559.2217,100,2,28,110
4750,10134,100,2,33,90
6682,8752,100,2,36,85
11718,5756,100,2,24,83
6670,3168,100,2,18,77
12612,4982,100,2,48,75
9878,4844,100,2,22,74
11532,7114,100,2,89,69
9466,5658,100,2,96,68
3046,9060,100,2,52,67
6568,10022,100,2,14,67
5220,10258,100,2,23,66
7940,11800,100,2,125,61
5000,8448,100,2,37,61
10520.465,3665.8906,100,2,16,60
4576,11930,100,2,32,59
8568,4758,100,2,67,57
7838,3570,100,2,34,56
9410,4354,100,2,18,56
5624.7256,3504,100,2,14,56
9851.999,6558.7026,100,2,332,54
8234,10272,100,2,101,54
7036,11436,100,2,124,53
6238,10250,100,2,123,53
9966,8052,100,2,39,52
7132,3124,100,2,25,51
6546,8338,100,2,156,50
10344,3016,100,2,56,50
3086,10908,100,2,160,47
5240,9154,100,2,67,47
8257.637,3608.5508,100,2,64,47
5708,12680,100,2,16,46
3330,7858,100,2,272,45
4758,7182,100,2,208,45
6618,4666,100,2,68,44
14046,7080,100,2,54,43
8568,6482,100,2,25,42
9992,7608,100,2,42,41
11830,3956,100,2,132,38
6496,12206,100,2,12,38
9284,2164,100,2,28,37
12466,5378,100,2,69,35
6374,9590,100,2,12,35
9121.077,11419.219,100,2,23,34
12218,8644,100,2,18,33
10023.98,9257.561,100,2,35,29
