x,y,team,type,popularity,score
10258,4932,200,1,25,202
6424.6147,5310.018,200,1,20,150
5435.2915,10765.466,200,1,90,140
7650,4976,200,1,23,133
9508,5592,200,1,372,131
5480,3398,200,1,92,126
2944,9084,200,1,26,125
5288,9198,200,1,339,123
6852,3152,200,1,112,117
8724.239,1725.0627,200,1,18,116
11856,5864,200,1,66,115
8506,4864,200,1,588,110
3284,7714,200,1,68,110
4868,7108,200,1,186,107
7860,5844,200,1,34,106
11482.658,5010.9697,200,1,22,105
5764,12704,200,1,27,104
9329.584,3766.7505,200,1,51,102
10646.613,5782.0527,200,1,81,99
3760,8764,200,1,75,97
9066,11384,200,1,45,97
6890,11426,200,1,37,93
8462,6476,200,1,171,86
6322,10126,200,1,147,86
8270,10288,200,1,212,84
10468,2990,200,1,292,83
12614,5400,200,1,67,78
7052,6964,200,1,47,78
6882.6465,8608.301,200,1,654,75
3092,10784,200,1,247,72
9952,7978,200,1,66,72
12781.715,6513.172,200,1,45,72
4687.923,12030.235,200,1,57,69
11924,3606,200,1,83,68
5840.084,7718.756,200,1,48,66
13140,2080,200,1,131,64
13598,2818,200,1,151,57
12246,1308,200,1,218,54
2152,9994,200,1,73,53
2652,13548,200,1,54,45
