x,y,team,type,popularity,score
4720,10364,200,0,27,124
4344,9474,200,0,6,114
6574,10000,200,0,8,111
3988,9422,200,0,9,102
5444.664,10293.016,200,0,14,95
4716,9950,200,0,12,91
11732,5698,200,0,6,91
3058,8960,200,0,852,87
10352,4396,200,0,23,86
10070,4024,200,0,58,84
10596.956,5826.8315,200,0,12,81
3306,7766,200,0,146,79
5076,10134,200,0,20,78
11604,7152,200,0,408,76
5136,10966,200,0,16,76
6588,4724,200,0,488,75
7122,3096,200,0,376,75
9886,4864,200,0,20,74
5304,9150,200,0,2015,74
10180,4722,200,0,147,74
9394,5688,200,0,2607,73
4948,8456,200,0,32,73
2528,9740,200,0,12,72
6790,3126,200,0,132,70
7870,3522,200,0,348,70
8186,5716,200,0,14,70
10760,7122,200,0,6,69
12590,5370,200,0,32,69
5426.7837,10706.436,200,0,34,68
6287.487,10303.315,200,0,35,68
9024,11344,200,0,6,67
9794,6398,200,0,165,65
3238,9456,200,0,16,65
8260,10262,200,0,157,64
4712,7174,200,0,216,64
9542,4548,200,0,64,64
8196,6226,200,0,23,64
11892,3640,200,0,72,64
8508,4846,200,0,337,63
11896.293,5975.4263,200,0,102,63
4506,11670,200,0,29,63
11796,3944,200,0,606,62
9344,11470,200,0,16,61
2860,11304,200,0,72,60
9446,7346,200,0,11,60
7782,5670,200,0,25,60
9583.25,4242.7813,200,0,35,60
3080,10824,200,0,208,59
10022,7918,200,0,280,59
5512,3406,200,0,60,59
12320,1476,200,0,76,58
11140,12154,200,0,16,58
7804,11840,200,0,21,57
9774,3952,200,0,8,57
4016,6012,200,0,9,57
5556,12672,200,0,70,56
10418,3008,200,0,163,55
6871.982,8613.263,200,0,146,55
6572,8304,200,0,168,55
2609.129,8035.0166,200,0,16,54
4642,12012,200,0,360,54
8690.723,6775.2773,200,0,80,54
8528,6516,200,0,238,53
4310,11906,200,0,68,53
12636,1396,200,0,12,53
13124,2022,200,0,32,50
10728,4528,200,0,38,50
7920,4820,200,0,9,49
2208,9772,200,0,9,49
6262,8150,200,0,7,48
6896,11390,200,0,12,48
9094,2074,200,0,84,46
8188,5268,200,0,9,46
12522,5064,200,0,57,44
1654,13012,200,0,14,44
13534,2752,200,0,45,39
5310,2164,200,0,9,37
9950,2636,200,0,7,37
11530,1760,200,0,9,37
11440,5020,200,0,12,35
2209.3137,10103.187,200,0,80,33
6143.923,3910.2324,200,0,25,30
2425.1252,7665.463,200,0,16,27
13052,1402,200,0,9,27
10994,5304,200,0,18,26
5229.4995,9658.415,200,0,25,26
1184,12110,200,0,6,25
8714,5542,200,0,9,25
9850,4420,200,0,39,24
7144,9162,200,0,8,22
4873.203,11512.727,200,0,9,22
12152,6550,200,0,6,22
13670,1804,200,0,9,18
12562,9576,200,0,9,17
5994.427,12748.471,200,0,14,15
2838,10334,200,0,25,12
