x,y,team,type,popularity,score
11532,7078,100,2,24,107
9480,5652,100,2,47,102
8154,10112,100,2,12,88
7908,3490,100,2,12,88
6628,8336,100,2,14,87
11856,5896,100,2,38,81
9904,6556,100,2,39,79
8072,11826,100,2,23,74
6278.846,10208.662,100,2,52,73
10456,3084,100,2,28,67
7018,3110,100,2,18,65
4434,11858,100,2,16,62
12530,5064,100,2,16,57
4823.286,7207.837,100,2,20,54
11850,3926,100,2,14,52
8326,6424,100,2,28,47
9212,2088,100,2,22,45
