x,y,team,type,popularity,score
11367.84,9600.713,100,3,11,143
11762,5986,100,3,79,139
6748,9112,100,3,13,133
5246,9172,100,3,634,123
7840,11764,100,3,110,121
4922,10166,100,3,108,121
11724.811,5057.457,100,3,19,120
8260,10200,100,3,1164,119
6874,11444,100,3,44,119
9354,4576,100,3,92,118
9412,5660,100,3,669,114
9914,3982,100,3,17,114
8722,6690,100,3,16,108
3436,7696,100,3,91,99
9918.239,6605.4604,100,3,200,97
9321.074,11508.309,100,3,91,96
8017.522,6140.6416,100,3,114,94
6874,3120,100,3,69,90
6312,10078,100,3,373,87
8244,3566,100,3,35,87
2966,8934,100,3,65,86
8572,4814,100,3,262,85
10310,2946,100,3,109,80
6542,4636,100,3,333,77
11796,4036,100,3,127,74
14098,6914,100,3,17,74
6174.961,8104.589,100,3,197,71
4218,11840,100,3,40,69
5774,12668,100,3,16,68
10211.73,11960.166,100,3,19,67
4700,7046,100,3,55,66
11924,10308,100,3,24,66
13432,2522,100,3,22,64
9002,2072,100,3,78,63
2298,9710,100,3,44,57
7608.7793,2092.0437,100,3,11,41
4070.9404,5789.166,100,3,29,38
