x,y,team,type,popularity,score
7894,11780,100,0,31,201
11920,5770,100,0,24,178
11624,7086,100,0,101,163
8342,10158,100,0,45,154
5016,10162,100,0,42,154
9382,5712,100,0,462,144
5222,9066,100,0,205,138
10034,7812,100,0,97,132
2955.7285,8944.039,100,0,51,132
6962,11328,100,0,24,132
6860,3088,100,0,21,132
9826,6512,100,0,61,130
3292,7778,100,0,84,118
6280,10172,100,0,121,116
5572,12690,100,0,18,116
8538,4830,100,0,283,109
9458,4438,100,0,18,108
8160,6224,100,0,345,103
4516,11858,100,0,25,100
3008,10836,100,0,100,97
11854,3644,100,0,52,97
10304,2942,100,0,750,93
6608,4692,100,0,194,90
6462,8214,100,0,88,90
13430,2582,100,0,31,86
4748,7176,100,0,49,84
12966,1890,100,0,26,83
12260,1392,100,0,29,81
7980,3446,100,0,22,80
5632,3510,100,0,27,78
9150,2204,100,0,13,76
2262,9748,100,0,18,74
