x,y,team,type,popularity,score
4970.6904,10002.068,100,2,74,106
11410,6484,100,2,16,105
11948,5780,100,2,36,87
6682,8752,100,2,36,85
3032,8904,100,2,17,82
5950,10640,100,2,24,76
5278.4453,10349.777,100,2,17,73
7286,14114,100,2,12,72
9761.917,4676.0176,100,2,26,71
11486,7042,100,2,328,70
7830,3460,100,2,30,68
9636,5662,100,2,28,67
4708,10488,100,2,22,66
9618,6348,100,2,17,65
13494,2478,100,2,28,64
12666,5080,100,2,26,63
4454,11722,100,2,33,62
10202,4826,100,2,16,61
5098,8498,100,2,105,60
7858,11740,100,2,18,58
8568,4758,100,2,67,57
6272.756,10258.025,100,2,117,55
5796,3508,100,2,12,54
8342,10384,100,2,154,52
7062.1465,3161.9512,100,2,62,52
6918,11348,100,2,189,51
5260,9100,100,2,60,51
1162,12652,100,2,12,51
10014,6590,100,2,88,50
7040,10676,100,2,18,50
10014,8036,100,2,129,49
3098,10856,100,2,108,49
6542,8256,100,2,86,49
3416,7724,100,2,118,48
6658,4764,100,2,61,45
4881.45,7167.3906,100,2,48,45
10312,2958,100,2,47,45
9344,11430,100,2,30,45
5646,12706,100,2,30,44
9156,2182,100,2,52,43
9640.807,4199.6387,100,2,24,35
6374,9590,100,2,12,35
11850,4052,100,2,59,34
10173.148,4297.331,100,2,17,34
12230,8642,100,2,18,33
12020,4850,100,2,49,31
10023.98,9257.561,100,2,35,29
