x,y,team,type,popularity,score
3080,8968,200,2,20,120
5004,8484,200,2,14,113
11860,5904,200,2,18,105
11596,7122,200,2,25,96
3426,7776,200,2,32,95
6748,3098,200,2,17,95
7932,11846,200,2,13,88
9918.981,7809.241,200,2,15,85
8540,4828,200,2,29,82
10338,3132,200,2,22,80
8222,10270,200,2,52,70
9836,6444,200,2,21,68
6594,8344,200,2,15,68
6334,10180,200,2,20,67
6620,4708,200,2,39,65
10092,4602,200,2,12,39
12592,5178,200,2,15,24
