x,y,team,type,popularity,score
5230.502,10929.133,200,3,14,181
4812,10058,200,3,17,148
3058,7354,200,3,13,148
5848,12746,200,3,17,139
4754,6986,200,3,26,138
7024,11376,200,3,20,128
5228,9160,200,3,274,123
9672,6302,200,3,33,119
8154,5856,200,3,18,116
11770,3900,200,3,13,115
5452,3462,200,3,52,113
7024.918,5621.537,200,3,34,109
8506,4864,200,3,178,105
6490,4774,200,3,90,103
11620,7142,200,3,64,94
6788,3048,200,3,37,91
4886,8414,200,3,90,90
6306,10118,200,3,130,85
6895.754,8606.181,200,3,172,84
7802,11752,200,3,43,84
10070,7762,200,3,65,83
8678.386,6762.858,200,3,45,83
12686,5466,200,3,17,82
8252,10282,200,3,203,81
11774,5960,200,3,58,80
10258,2944,200,3,19,70
5920.5454,7672.7324,200,3,18,69
9192,11418,200,3,32,66
3072,10818,200,3,21,55
11177.629,9081.029,200,3,13,55
