x,y,team,type,popularity,score
5709.1133,10806.205,100,3,44,148
11062.109,6151.115,100,3,65,147
5152,9068,100,3,191,139
11942,5808,100,3,86,137
8258,10246,100,3,768,132
9416,5700,100,3,2544,128
8152,11802,100,3,84,125
9804,6486,100,3,277,122
7018,11284,100,3,107,117
7824.021,9312.43,100,3,153,114
7073.7324,3157.6982,100,3,105,113
2938,8984,100,3,118,107
6292,10096,100,3,571,106
10058,7742,100,3,264,103
10186.52,3984.4434,100,3,104,100
11904,4792,100,3,73,99
8220,6286,100,3,621,95
7944,3558,100,3,60,95
10028,4776,100,3,54,94
9174.159,7036.332,100,3,191,93
11217.75,3195.8633,100,3,46,93
9078,11430,100,3,37,90
6574,8416,100,3,103,89
9344,4326,100,3,89,89
11800,3892,100,3,584,88
6572,4746,100,3,545,87
4740,7132,100,3,177,87
10342,3088,100,3,454,86
12620,5244,100,3,77,85
5982,12776,100,3,33,83
12173.812,10258.364,100,3,27,80
4152,11946,100,3,31,76
13000,1864,100,3,145,73
2174,9498,100,3,58,70
13388,2630,100,3,179,68
9142,2198,100,3,40,68
2914,11168,100,3,232,67
2067.0562,8353.926,100,3,37,62
12254,1252,100,3,140,54
2510,13560,100,3,27,52
