x,y,team,type,popularity,score
7774.791,9302.742,100,2,18,123
11972.744,5807.8057,100,2,333,85
2988,8936,100,2,36,81
11406,7132,100,2,100,80
7286,14114,100,2,12,72
4829.21,10699.328,100,2,14,71
8163.87,11707.232,100,2,38,70
5094,10184,100,2,80,68
9496,5714,100,2,192,67
13450,2488,100,2,28,64
4990,8384,100,2,90,63
10520.465,3665.8906,100,2,16,60
12510,5058,100,2,175,59
8218,3532,100,2,44,58
6444,10038,100,2,124,56
6206,10408,100,2,47,56
10278,3130,100,2,32,56
9056,2126,100,2,20,56
9958.32,7652.6094,100,2,39,55
8236,10286,100,2,606,54
9886,6482,100,2,91,54
5646,3558,100,2,15,53
6924.7256,11358.049,100,2,426,52
8622,4638,100,2,42,51
4362,11834,100,2,32,51
5234,9328,100,2,25,50
7024,3070,100,2,33,48
12942,1910,100,2,32,48
3408,7792,100,2,70,47
6626,8386,100,2,64,47
3116,10796,100,2,54,46
4814,7136,100,2,118,45
8416,6452,100,2,65,45
6658,4726,100,2,59,45
12590,5474,100,2,36,45
5646,12706,100,2,30,44
14046,7080,100,2,54,43
9222.314,11422.617,100,2,33,42
10944,4538,100,2,14,41
9988,8064,100,2,26,40
4000,7960,100,2,25,37
2906,11192,100,2,11,36
9600,4270,100,2,23,35
11746,4058,100,2,86,33
10719.071,9850.759,100,2,25,32
9956,4596,100,2,23,19
