x,y,team,type,popularity,score
11776,5904,100,0,161,196
10928,4334,100,0,12,177
11546,7100,100,0,128,166
9686,6416,100,0,46,160
5168.694,8485.125,100,0,64,150
7954,11858,100,0,18,143
9384,11456,100,0,23,142
9494,5638,100,0,373,140
4778,10278,100,0,41,140
8308,10242,100,0,140,136
10040,7812,100,0,92,131
7042,11354,100,0,30,130
2974,9014,100,0,78,126
8694,4528,100,0,13,126
3304,7794,100,0,85,123
6310,10134,100,0,156,119
4410,11734,100,0,54,119
11830,4012,100,0,308,114
5496,3386,100,0,17,109
10092,4684,100,0,109,107
9466,4136,100,0,39,106
5748,12736,100,0,11,103
8154,6258,100,0,359,102
3042,10892,100,0,197,100
6526,8296,100,0,75,95
10296,2936,100,0,775,92
6480,4712,100,0,98,88
4698,7124,100,0,40,85
12890,1838,100,0,11,83
9020,2106,100,0,39,76
8166,3470,100,0,13,68
12196,1296,100,0,36,59
13484,2682,100,0,17,54
