x,y,team,type,popularity,score
7058,3154,200,2,15,102
11526,7098,200,2,22,97
6634,4738,200,2,42,95
3364,7698,200,2,21,89
9776,6482,200,2,24,88
8340,6316,200,2,11,85
5326,10344,200,2,13,84
5584,3538,200,2,12,79
9362,5632,200,2,36,78
3148,10854,200,2,21,69
10378,3172,200,2,17,66
8023.923,3507.8806,200,2,13,66
8180,10246,200,2,23,63
9326,2156,200,2,13,57
9988,7834,200,2,36,56
4452,11822,200,2,16,56
12564,5176,200,2,15,51
6212,10102,200,2,14,43
