x,y,team,type,popularity,score
10184,12076,100,3,13,152
5128,9104,100,3,93,129
11602,7152,100,3,112,125
11686,5672,100,3,22,117
8222,3578,100,3,26,114
11800,8868,100,3,23,114
8258,10172,100,3,370,111
9658.161,3960.582,100,3,31,111
11938,3808,100,3,17,110
9160,11388,100,3,51,103
6902,8884,100,3,26,103
2965.871,8954.793,100,3,56,101
4920,8312,100,3,56,101
9506.8125,6944.115,100,3,55,101
5650,12730,100,3,23,101
9368,5686,100,3,338,100
6308,10048,100,3,194,98
7128,3076,100,3,37,94
9416,4726,100,3,25,94
8526,4772,100,3,209,92
8120,11736,100,3,62,91
8182,8110,100,3,12,89
6172.964,8103.618,100,3,116,84
2942,11088,100,3,14,84
11970,10300,100,3,21,83
10452,3066,100,3,55,81
3373.2905,7693.7983,100,3,108,78
8112.415,6111.8545,100,3,88,78
8027.137,9305.054,100,3,36,78
4680,7236,100,3,29,78
5584,3508,100,3,97,77
4360,11798,100,3,37,75
3924.9885,5797.9634,100,3,19,69
9182,2160,100,3,31,60
4950,2848,100,3,15,44
14090,6948,100,3,13,29
7702,856,100,3,13,27
