x,y,team,type,popularity,score
10022,3928,200,0,16,168
4898,8316,200,0,13,156
6534,4702,200,0,94,141
5482,3466,200,0,19,130
5260,9154,200,0,146,128
11576,7120,200,0,48,126
9526,5554,200,0,25,121
9242,2122,200,0,11,121
9722,6394,200,0,57,109
3324,7762,200,0,32,109
11754,5934,200,0,23,108
5489.2573,10452.965,200,0,28,106
6874,3110,200,0,30,104
7944,3510,200,0,17,96
6728,8532,200,0,55,90
6286,10094,200,0,78,86
10426,3082,200,0,25,80
2974,9030,200,0,17,77
4840,7080,200,0,36,76
8360,10172,200,0,33,76
9842,4764,200,0,16,74
8606,6620,200,0,35,72
11844,4040,200,0,12,72
9232.496,11424.971,200,0,16,71
10040,7776,200,0,52,65
