x,y,team,type,popularity,score
3090,8984,200,3,211,157
6486,4704,200,3,434,135
9424,5630,200,3,1578,130
7193.7134,5401.2646,200,3,35,128
5316,9096,200,3,418,127
5297.083,10850.744,200,3,70,127
6824.705,3174.1863,200,3,158,122
4875.2607,7158.491,200,3,218,118
8484,4880,200,3,670,117
4896,8392,200,3,488,115
9780,6430,200,3,384,113
11624,7064,200,3,175,111
11842,5926,200,3,256,108
10593.828,5820.6133,200,3,77,106
9118,11420,200,3,49,102
9310,2128,200,3,161,101
6302,10118,200,3,361,98
5458,12722,200,3,34,95
8480,5770,200,3,26,95
11800,4030,200,3,857,94
10460,3068,200,3,512,91
6804,8536,200,3,582,87
9994,7846,200,3,249,86
7834,850,200,3,30,85
12672,5450,200,3,136,83
8689.172,6768.498,200,3,285,82
9136.561,4061.8347,200,3,58,82
8176,10242,200,3,227,81
12623.796,6659.452,200,3,29,81
7726,11718,200,3,37,78
4188,11926,200,3,74,77
6616.359,11336.802,200,3,33,77
12216,1370,200,3,218,64
13032,1952,200,3,232,61
2996,11350,200,3,52,60
2222,9564,200,3,42,58
2622,13522,200,3,68,57
13574,2774,200,3,672,52
10620,9142,200,3,43,46
14104,6946,200,3,26,45
