x,y,team,type,popularity,score
5162,10014,100,2,48,110
11762,5856,100,2,60,81
11344,7228,100,2,27,71
4824,10706,100,2,14,71
9370,5674,100,2,95,65
4496,11740,100,2,62,64
5702,12880,100,2,24,61
8156,3472,100,2,56,59
4977.0015,8352.307,100,2,46,59
9562,4590,100,2,38,59
8164,6374,100,2,36,56
6278,10262,100,2,345,55
8274,10258,100,2,102,54
12932,1822,100,2,14,54
9817.513,6503.4023,100,2,174,53
9944,7880,100,2,224,52
6960,11360,100,2,69,52
8454,4772,100,2,65,52
3006,10926,100,2,102,51
6940,3062,100,2,36,51
6496,8150,100,2,86,50
4789.155,10301.324,100,2,36,50
8862,8854,100,2,24,50
3444,7770,100,2,413,48
5244,9194,100,2,204,47
10318,2942,100,2,49,46
4823.286,7207.837,100,2,147,45
12384,5178,100,2,19,45
6578,4642,100,2,70,43
14119.564,7008.663,100,2,18,43
9250,11286,100,2,48,42
3108,9172,100,2,14,42
8580,6448,100,2,88,41
6496,12206,100,2,12,38
4000,7960,100,2,25,37
9612,4172,100,2,23,37
9312,2272,100,2,56,36
10012,4616,100,2,27,34
11932.932,4105.665,100,2,12,32
11858,3638,100,2,18,31
10023.98,9257.561,100,2,35,29
