x,y,team,type,popularity,score
11780,5880,100,0,165,200
7969.884,11744.977,100,0,17,165
11500,7078,100,0,54,157
9322,11470,100,0,19,151
10184,4440,100,0,14,149
5272,9210,100,0,185,146
12338,5252,100,0,24,143
8240,10236,100,0,154,141
9786,6356,100,0,55,140
9382,5630,100,0,523,139
4798,10112,100,0,65,133
9974,7778,100,0,120,130
5464,12692,100,0,21,121
6276,10138,100,0,316,118
4288,11838,100,0,39,110
8604,4622,100,0,63,109
8246,6338,100,0,209,105
3050,10976,100,0,216,99
5712,3548,100,0,28,98
10314,3104,100,0,138,95
7034,3122,100,0,34,95
6576,4686,100,0,229,88
11822,3874,100,0,144,86
4844,7102,100,0,32,82
7846,3554,100,0,18,78
2234,9884,100,0,14,78
6354,8080,100,0,91,74
12240,1362,100,0,41,66
13552,2692,100,0,11,62
8992,2104,100,0,27,56
