x,y,team,type,popularity,score
11878,5728,100,3,67,180
5179.112,9999.79,100,3,79,179
11822,6582,100,3,66,172
10214,4408,100,3,23,158
11066.992,6149.3477,100,3,65,147
9418.002,4756.767,100,3,25,145
8312,10236,100,3,683,135
9412,5718,100,3,1028,130
9360,11446,100,3,114,121
7106,3110,100,3,122,120
3312,7804,100,3,229,115
5114,8472,100,3,297,112
8114,3446,100,3,94,112
3013.0127,8905.303,100,3,96,110
9908.727,7800.5684,100,3,278,108
9373.824,7009.641,100,3,192,108
8246,11786,100,3,38,108
6661.753,10554.349,100,3,25,108
6808,8918,100,3,81,106
11361.258,3092.9893,100,3,40,96
11215.316,9637.102,100,3,30,96
8372,6424,100,3,267,93
11780,3966,100,3,1208,91
11813.105,4904.706,100,3,85,91
6548,4668,100,3,611,89
9380,2104,100,3,47,89
5712,3514,100,3,109,88
12686,5420,100,3,37,88
4800,7038,100,3,134,86
8640,4514,100,3,49,86
3082,10806,100,3,405,82
10538,2996,100,3,173,81
7868,7750,100,3,77,75
5776,12706,100,3,61,75
4218,11862,100,3,283,70
13358,2590,100,3,236,65
12190,1336,100,3,393,55
2278,9654,100,3,77,53
7730,808,100,3,24,40
1208,12128,100,3,76,34
