x,y,team,type,popularity,score
5028,9768,200,2,6,206
10610,4646,200,2,16,139
4768,10290,200,2,13,124
3174,8224,200,2,49,121
5170,10866,200,2,9,107
5832,12852,200,2,9,105
10118,6780,200,2,9,102
4230,4528,200,2,9,100
9764,4802,200,2,7,97
6378,3334,200,2,9,97
5012,10072,200,2,10,81
10868.248,4357.7764,200,2,14,81
9288,2156,200,2,48,79
10052,4710,200,2,17,73
4482,11892,200,2,16,72
6202,10596,200,2,9,71
9424,5626,200,2,292,70
5218,9150,200,2,58,70
5240,10280,200,2,78,69
8396,6462,200,2,78,68
11376,4136,200,2,9,68
4356,11454,200,2,16,67
7916,11848,200,2,13,65
10244,2560,200,2,25,64
6518,10060,200,2,11,63
4975.2266,8356.104,200,2,58,62
4804,7188,200,2,64,61
7871.406,3608.6863,200,2,84,60
3372,7824,200,2,82,60
8472.67,3808.5637,200,2,6,60
5284,10586,200,2,23,59
1728,12992,200,2,8,59
11960,5092,200,2,16,57
8496,4840,200,2,51,56
6520,4688,200,2,246,56
11584,7092,200,2,34,56
11922,3680,200,2,10,56
2358,9202,200,2,9,56
5536,3520,200,2,36,55
9924,8000,200,2,34,54
3012.0615,8893.584,200,2,42,54
3116,10822,200,2,26,53
10906,8624,200,2,36,52
7812,772,200,2,15,51
9786,2560,200,2,16,51
6846,3152,200,2,31,50
8264,10276,200,2,54,50
2334,9712,200,2,22,50
2854,11196,200,2,6,48
5759.6113,4155.883,200,2,9,48
10180,4404,200,2,6,47
6236,9186,200,2,12,45
2668,5670,200,2,9,43
9820,6450,200,2,195,42
4016,6444,200,2,9,42
10434,3016,200,2,62,41
11850,5720,200,2,30,41
14008,7012,200,2,8,38
8424,992,200,2,9,36
6440,8356,200,2,13,35
6287.142,10304.687,200,2,9,34
3984,10226,200,2,9,30
12480,5042,200,2,40,29
6864,5374,200,2,21,29
2832,8230,200,2,12,29
2174,10004,200,2,25,26
11750,6730,200,2,9,26
6690,11356,200,2,30,25
12058,9522,200,2,6,23
798,8060,200,2,7,22
3182,6740,200,2,9,22
8946,3896,200,2,6,22
4910,10694,200,2,11,21
6896,8588,200,2,15,20
7996,4140,200,2,9,20
8718,10564,200,2,9,13
