x,y,team,type,popularity,score
7844,3580,200,3,170,173
10256,4944,200,3,32,172
3070,9026,200,3,246,155
5488.4824,10650.219,200,3,108,152
3318,7816,200,3,217,139
7078,3148,200,3,172,139
7177.3203,5358.796,200,3,33,131
9380,5644,200,3,1278,130
8936.752,4964.416,200,3,43,130
5272,9136,200,3,880,128
5482.836,7920.9844,200,3,125,127
6662,4724,200,3,296,126
10014,3922,200,3,29,126
5573.3403,3494.9434,200,3,123,120
4810,7182,200,3,293,118
7324.627,6407.8564,200,3,28,117
11866,5682,200,3,36,113
11608,7060,200,3,191,109
4878,10128,200,3,70,109
6992,11392,200,3,77,108
8042.967,5916.13,200,3,130,105
6290,10184,200,3,302,102
9490,2142,200,3,94,100
9128,3966,200,3,75,94
9056,11364,200,3,54,94
10540,2998,200,3,824,90
11878,3820,200,3,382,87
7826,862,200,3,29,86
8246,10206,200,3,562,85
8008,11824,200,3,53,81
4548,11820,200,3,116,80
12689.41,5474.968,200,3,109,78
6744,8404,200,3,146,73
3024,11012,200,3,205,72
9864.549,7957.6963,200,3,55,71
12777.783,6459.1484,200,3,45,67
13546,2796,200,3,349,53
12440,1418,200,3,550,50
2224,9522,200,3,37,50
2612,13586,200,3,52,42
