x,y,team,type,popularity,score
11594,7042,100,0,43,154
11746,5932,100,0,92,139
6286,10196,100,0,20,121
8300,10262,100,0,26,114
10030,7810,100,0,17,113
8526,4776,100,0,82,112
5376,9140,100,0,41,111
7046,11352,100,0,16,110
9460,5576,100,0,145,108
10072,4674,100,0,55,103
9710,6354,100,0,40,89
4190,11852,100,0,16,85
8124,6216,100,0,206,84
3060,8918,100,0,12,83
11864,4028,100,0,127,79
10248,2942,100,0,579,74
2890,11100,100,0,34,73
7784,11796,100,0,21,68
6392,8240,100,0,46,54
12908,1924,100,0,17,54
12160,1280,100,0,17,49
