x,y,team,type,popularity,score
5225.6396,10002.883,200,0,21,123
3988,9422,200,0,9,102
5627.425,3485.964,200,0,46,95
10430,4472,200,0,23,95
10228,2890,200,0,34,92
2932,9018,200,0,235,88
10098,4798,200,0,59,87
4498,11514,200,0,7,87
11598,7100,200,0,134,80
6866,3034,200,0,66,79
3318,7874,200,0,204,78
10018.552,3889.3901,200,0,70,78
6584,4670,200,0,234,77
5254,9142,200,0,497,75
5450,10438,200,0,64,75
9406,5598,200,0,750,73
4696,7196,200,0,102,72
2538,9720,200,0,24,72
11808,3682,200,0,41,72
4798,10186,200,0,176,71
7872,3498,200,0,57,71
5284.7656,10864.801,200,0,32,70
5190,8540,200,0,42,70
8186,5716,200,0,14,70
9675.211,6419.163,200,0,1000,69
10760,7122,200,0,6,69
11784,5946,200,0,123,68
4178,11816,200,0,50,68
8226,11766,200,0,6,68
10514,2992,200,0,393,67
8370,6430,200,0,240,66
3238,9456,200,0,16,65
12630,5318,200,0,34,64
8638,4616,200,0,31,64
7447.899,6306.0894,200,0,9,63
11790,3982,200,0,620,62
9054,11404,200,0,8,62
2928,11256,200,0,48,62
9372,11412,200,0,13,62
8478,4888,200,0,816,61
6362,10012,200,0,58,60
8244,10284,200,0,149,60
7782,5670,200,0,25,60
3122,10772,200,0,444,59
9310,2122,200,0,30,58
11140,12154,200,0,16,58
8650,6632,200,0,490,57
7802,11846,200,0,40,57
1810,13060,200,0,7,57
5644,12730,200,0,11,57
9437.455,7407.831,200,0,12,57
2196,9992,200,0,22,57
10000,7874,200,0,81,56
4564,11930,200,0,516,56
6790,8564,200,0,984,55
2609.129,8035.0166,200,0,16,54
6564,8290,200,0,59,53
8232,3502,200,0,10,52
10126,4182,200,0,16,49
7920,4820,200,0,9,49
6904,11454,200,0,14,47
12356,1432,200,0,20,46
9546,4272,200,0,72,46
8188,5268,200,0,9,46
6958,9322,200,0,6,45
3826,10170,200,0,6,44
5302,2296,200,0,10,43
12634,4982,200,0,79,42
9908,2726,200,0,28,37
12010,10640,200,0,6,35
13420,2586,200,0,92,32
11200,7828,200,0,10,31
6143.923,3910.2324,200,0,25,30
1198,12034,200,0,10,29
13052,1402,200,0,9,27
10994,5304,200,0,18,26
11864,5226,200,0,49,25
8714,5542,200,0,9,25
4460,9726,200,0,12,24
13086,1924,200,0,7,23
12152,6550,200,0,6,22
4873.203,11512.727,200,0,9,22
9914.225,8310.924,200,0,9,18
13670,1804,200,0,9,18
12562,9576,200,0,9,17
2838,10334,200,0,25,12
