x,y,team,type,popularity,score
5226.761,10010.198,200,2,12,119
5094,10890,200,2,24,98
5346,10498,200,2,58,93
9569.392,6363.0796,200,2,30,91
10868.248,4357.7764,200,2,14,81
4796,10198,200,2,34,77
4230,4528,200,2,15,75
5192,9136,200,2,72,69
9406,5656,200,2,180,67
9216,2118,200,2,62,67
4826,7152,200,2,84,64
6523.909,10107.715,200,2,57,64
3384,7742,200,2,105,62
5040,8486,200,2,140,61
5494,3402,200,2,28,61
7874,3562,200,2,117,60
4574,11784,200,2,93,60
8454,6508,200,2,45,59
8482,4908,200,2,104,57
11786,5786,200,2,52,56
11530,7134,200,2,70,55
9986,3910,200,2,24,55
2892,9166,200,2,30,53
8946,3896,200,2,18,53
10906,8624,200,2,36,52
7844,11824,200,2,22,52
4060,7934,200,2,18,51
9786,2560,200,2,16,51
14125.515,6957.8325,200,2,16,50
11908,3826,200,2,94,49
10036,7766,200,2,56,49
6715.7393,4916.674,200,2,24,49
6914,3130,200,2,216,48
6666,8356,200,2,27,48
10396,2898,200,2,57,43
8200,10370,200,2,205,42
12598,5070,200,2,30,42
2854,11196,200,2,14,36
5648,12752,200,2,24,30
6840,5444,200,2,21,29
2832,8230,200,2,12,29
2174,10004,200,2,25,26
6204,8252,200,2,12,19
