x,y,team,type,popularity,score
11396,7218,100,3,56,165
10291.723,4092.8984,100,3,46,145
11970,5878,100,3,55,137
5002,10170,100,3,64,134
8242,10198,100,3,1432,133
7940,11842,100,3,91,133
9400,5672,100,3,1468,129
5254,9200,100,3,677,119
7056,3098,100,3,149,113
4936,8330,100,3,122,113
2949.2673,8949.643,100,3,112,111
9800,6386,100,3,314,110
9224.53,11413.36,100,3,54,110
6241.126,10416.446,100,3,54,108
8478,4848,100,3,431,105
7671.0723,9294.381,100,3,82,105
6661.2637,8999.234,100,3,63,105
11853.054,4818.3057,100,3,54,104
9434,2128,100,3,52,104
7980,3416,100,3,74,100
6808,11436,100,3,60,96
9484,4228,100,3,75,95
5490,3372,100,3,66,93
3058,10960,100,3,254,88
10206,2874,100,3,634,87
4792,7090,100,3,188,86
12668.423,4897.921,100,3,241,85
4426,11658,100,3,80,85
6532,4768,100,3,393,84
8446,6436,100,3,186,84
11866,3720,100,3,405,83
11150.975,3233.8638,100,3,42,83
6823.3823,5619.182,100,3,78,79
6174.494,8110.4316,100,3,260,78
5568,12654,100,3,54,75
13014,1910,100,3,153,74
13592,2682,100,3,101,67
12220,1368,100,3,387,57
2252,13340,100,3,48,42
1218,12158,100,3,62,36
