x,y,team,type,popularity,score
3174,8224,200,2,49,121
5485.1797,10359.164,200,2,32,119
4654,10186,200,2,17,111
5900,12734,200,2,14,91
10964,4336,200,2,35,81
4230,4528,200,2,15,75
5048,10098,200,2,43,73
5260,9080,200,2,264,71
8504,4698,200,2,110,71
9288,2156,200,2,90,68
9458,5686,200,2,85,68
4356,11454,200,2,16,67
7688,3528,200,2,12,67
4941.958,8294.559,200,2,41,66
3067.5586,8860.033,200,2,29,65
6523.909,10107.715,200,2,57,64
11872.195,5957.0884,200,2,55,64
10244,2560,200,2,25,64
5520,3422,200,2,120,62
12022,3712,200,2,16,62
3422,7736,200,2,714,61
11786,4052,200,2,42,60
9740,6318,200,2,80,59
6482,11368,200,2,16,59
4914,7044,200,2,58,58
8428,6512,200,2,54,58
4566,11822,200,2,33,58
11532,7092,200,2,195,57
14008,7012,200,2,20,57
11960,5092,200,2,16,57
8780.076,6706.4697,200,2,18,56
7926.416,11750.309,200,2,24,55
3082,10948,200,2,70,54
9986,7810,200,2,128,53
6608,3110,200,2,60,53
8946,3896,200,2,18,53
10906,8624,200,2,36,52
12578,5008,200,2,32,52
9786,2560,200,2,16,51
6504,4822,200,2,162,50
2300,9680,200,2,99,50
8212,10192,200,2,80,48
10310,3112,200,2,134,44
2908,11318,200,2,22,40
4938.4067,10760.103,200,2,15,39
6806,8602,200,2,34,37
10140.08,4529.6343,200,2,20,33
6840,5444,200,2,21,29
6268,8150,200,2,28,27
