x,y,team,type,popularity,score
11708,5874,100,0,121,138
11630,7086,100,0,87,129
8288,10270,100,0,52,103
9496,5576,100,0,153,100
10052,7798,100,0,81,92
7768,11824,100,0,34,92
3274,7790,100,0,49,91
5282,9090,100,0,156,90
3020,9016,100,0,39,90
11760,4026,100,0,310,86
5464,12686,100,0,13,84
8100,3472,100,0,38,82
12362,1396,100,0,21,82
8628,4804,100,0,50,78
10260,2888,100,0,1464,77
3096,10872,100,0,216,77
8220,6272,100,0,208,76
4240,11816,100,0,38,76
9766.35,3844.0544,100,0,13,75
6312,10150,100,0,64,71
9070,2062,100,0,31,70
6628,8352,100,0,39,67
6542,4764,100,0,37,61
13446,2560,100,0,35,61
12652,4972,100,0,13,57
