x,y,team,type,popularity,score
3098,9030,200,0,42,268
7060.0405,3157.833,200,0,26,180
3370,7754,200,0,42,161
7958,3478,200,0,19,148
5246,9146,200,0,229,145
4924,8390,200,0,20,144
9454,5676,200,0,402,141
9566,4232,200,0,14,140
11602,7062,200,0,48,138
6598,4632,200,0,58,133
8528,4768,200,0,113,128
5552,3498,200,0,15,121
4774,7104,200,0,44,116
6310,10116,200,0,77,115
6732,11492,200,0,12,113
9162,2154,200,0,11,111
10454,3072,200,0,51,108
3134,10860,200,0,80,103
8466,6522,200,0,90,99
5279.25,10862.824,200,0,19,99
11802,5832,200,0,39,96
9980,7952,200,0,17,94
8290,10258,200,0,96,92
6770,8508,200,0,82,91
11868,3810,200,0,83,85
4612,11896,200,0,41,84
12640,4834,200,0,28,56
