x,y,team,type,popularity,score
5014,10076,100,2,51,99
6682,8752,100,2,36,85
11790,5938,100,2,168,81
13438,2406,100,2,20,81
9522,5542,100,2,47,79
6052,10648,100,2,12,76
7286,14114,100,2,12,72
11560,7140,100,2,168,68
4966,10768,100,2,15,67
4631.385,10491.991,100,2,18,66
5306,10504,100,2,24,64
4990,8384,100,2,90,63
4530,11848,100,2,66,61
8168,11858,100,2,18,61
10520.465,3665.8906,100,2,16,60
8122,3508,100,2,33,58
8230,10222,100,2,102,57
8284,6238,100,2,32,57
8560,4842,100,2,53,56
6289.259,10202.693,100,2,348,55
6398,8328,100,2,53,55
9722,6414,100,2,106,54
5790,3504,100,2,12,54
9938,7808,100,2,104,51
1162,12652,100,2,12,51
6904,11398,100,2,268,50
8798,8782,100,2,40,50
5210,9154,100,2,67,48
12942,1910,100,2,32,48
8620,6658,100,2,20,48
3324,7780,100,2,222,47
9172,2138,100,2,52,47
3138,10816,100,2,27,46
4778,7202,100,2,102,44
6576,4730,100,2,72,44
5646,12706,100,2,30,44
14046,7080,100,2,54,43
7006,2986,100,2,26,43
12604,5180,100,2,126,42
3108,9172,100,2,14,42
11844,3920,100,2,366,41
10404,2822,100,2,26,40
4000,7960,100,2,25,37
10023.98,9257.561,100,2,35,29
10079.729,4218.865,100,2,17,25
7258,5036,100,2,12,15
