x,y,team,type,popularity,score
8388,6344,200,2,12,163
5164,9260,200,2,11,144
6748,3098,200,2,12,130
11884,5838,200,2,26,127
3080,10812,200,2,17,114
9392,5626,200,2,59,111
5552,3504,200,2,13,110
3402,7718,200,2,29,109
11436,7136,200,2,26,109
4996,8444,200,2,16,108
5197.254,10729.966,200,2,21,107
10294,3088,200,2,21,105
7000,11338,200,2,12,101
7876,3492,200,2,16,98
6590,4668,200,2,73,86
4856,7082,200,2,32,86
6472,8224,200,2,19,84
8656,4650,200,2,28,82
10060,7760,200,2,27,78
11868,3788,200,2,17,70
8162,10322,200,2,12,56
