x,y,team,type,popularity,score
4656.4424,10830.02,200,1,23,173
2974.0615,8355.211,200,1,25,165
7846,3606,200,1,108,162
5474,10424,200,1,117,139
6472,4626,200,1,139,138
7190,5580,200,1,60,129
9388,5652,200,1,705,123
6887.6523,3175.2002,200,1,87,123
5373.992,7910.623,200,1,47,122
5715.341,3490.6611,200,1,42,119
9395.533,3726.8213,200,1,40,111
8520,4880,200,1,533,110
11533.139,4922.0054,200,1,25,109
11590,7154,200,1,138,108
2994,7232,200,1,23,106
9350,2162,200,1,147,101
3790.4668,8775.508,200,1,74,97
6948,6940,200,1,53,95
8512,5750,200,1,31,95
9870.995,6559.138,200,1,203,94
10556,3056,200,1,1010,91
4816,7008,200,1,67,90
11848,3632,200,1,53,90
6842,11502,200,1,28,88
8254,10214,200,1,334,85
11036.338,2308.026,200,1,41,82
8464,6590,200,1,124,80
9958,7830,200,1,114,78
9223.629,11412.141,200,1,31,78
7826,11778,200,1,61,73
4236,11856,200,1,94,71
5884.0464,12867.653,200,1,114,67
13632,2634,200,1,35,62
8030.8223,9309.086,200,1,54,61
13096,2034,200,1,272,60
6942,8546,200,1,132,60
2896,11260,200,1,328,59
12202,1318,200,1,248,58
12622,4846,200,1,142,56
10736.381,9212.43,200,1,55,55
