x,y,team,type,popularity,score
5118,8472,200,0,40,137
5614.8687,3491.9822,200,0,20,132
3308,7784,200,0,58,128
6975.0703,3114.924,200,0,26,121
6534,4668,200,0,142,116
9354,5682,200,0,130,113
4742,7164,200,0,70,111
11580,7076,200,0,53,110
10188,4656,200,0,40,109
8478,4900,200,0,42,103
9902,6502,200,0,34,97
3130,9046,200,0,50,95
11686,5886,200,0,13,95
6278,10150,200,0,125,94
10458,3030,200,0,18,89
7898,11832,200,0,18,89
5438,10644,200,0,34,83
8284,10320,200,0,68,80
6786,8504,200,0,95,78
11762,4038,200,0,31,73
9990,7918,200,0,43,71
8754,6680,200,0,59,68
12676,5432,200,0,13,56
2920,11248,200,0,11,50
