x,y,team,type,popularity,score
11764,5888,100,0,162,197
10907.936,4310.6226,100,0,11,189
8166,11812,100,0,19,178
11626,7054,100,0,77,158
5048,8522,100,0,36,146
8272,10264,100,0,149,141
9936,6524,100,0,66,141
7014,11322,100,0,29,140
9420,5636,100,0,1232,137
10006,7828,100,0,99,137
3306,7826,100,0,72,122
9236,11410,100,0,11,122
9910,4794,100,0,19,118
6302,10176,100,0,111,117
2904.4727,8992.502,100,0,45,117
5548.0054,3411.4297,100,0,12,117
4458,11870,100,0,31,116
8559.166,4661.8643,100,0,91,111
5672,12678,100,0,11,108
8208,6282,100,0,318,107
2344,9672,100,0,12,104
11786,3948,100,0,333,103
13378,2518,100,0,26,100
6950,3106,100,0,11,97
3030,11016,100,0,88,96
12610,5162,100,0,23,96
10252,2952,100,0,1474,92
6532,4690,100,0,210,89
7934,3532,100,0,26,88
6318,8218,100,0,100,86
4846,7094,100,0,34,78
9824.761,3849.1938,100,0,34,77
9016.9,2005.1555,100,0,18,55
