x,y,team,type,popularity,score
10538,5242,100,0,45,128
4880,10234,100,0,316,97
12252.729,5218.47,100,0,32,88
3568,8296,100,0,16,86
4486,10390,100,0,40,83
10872.469,4358,100,0,34,83
8004,11784,100,0,132,82
6988,11320,100,0,126,82
10872,9076,100,0,14,82
5214,9144,100,0,904,80
11618,7066,100,0,170,78
11874,5910,100,0,562,77
1620,12914,100,0,48,77
8524,6546,100,0,126,74
4448,9938,100,0,16,74
9494,5618,100,0,771,73
9798,6428,100,0,328,72
9600,4908,100,0,31,72
8236,10260,100,0,219,71
4687.053,12024.25,100,0,16,71
9972,7826,100,0,402,70
3152,9028,100,0,56,70
5966,12722,100,0,34,70
5048,8522,100,0,350,68
11946,3604,100,0,68,68
12648.877,4832.9634,100,0,54,68
5292,10568,100,0,54,67
6796,3118,100,0,37,67
8578,4800,100,0,391,66
3382,7770,100,0,162,66
10162,4598,100,0,152,66
5574,12628,100,0,35,66
13362,2506,100,0,28,62
3092,10754,100,0,219,61
6278,10080,100,0,188,61
10312,2904,100,0,2802,60
4444,11700,100,0,91,60
8168,6180,100,0,990,59
6546,4712,100,0,239,59
11782,3990,100,0,602,58
4868,7096,100,0,130,58
8300,3526,100,0,13,58
9324.178,4507.58,100,0,140,57
5478,7604,100,0,90,57
9144,11338,100,0,24,56
9753.656,3856.2324,100,0,60,52
2962,11156,100,0,172,51
12404,1486,100,0,60,51
7664,5920,100,0,16,51
6332,8124,100,0,270,50
8120,5550,100,0,63,50
13104,1944,100,0,22,50
9200,2114,100,0,61,49
2442,8804,100,0,16,49
5648,3522,100,0,126,47
7842,3510,100,0,58,46
2176,9980,100,0,84,44
6810,8542,100,0,66,40
2512,9670,100,0,24,39
12096,4622,100,0,12,39
10860.516,6847.8643,100,0,20,32
13168.33,6310.5903,100,0,25,30
