x,y,team,type,popularity,score
5424.248,10775.918,100,3,8,172
8024.324,5912.7485,100,3,7,166
10628.016,4352.7266,100,3,8,150
11121.358,8134.6216,100,3,11,136
11634,5332,100,3,12,134
4598,9726,100,3,18,132
6894,4656,100,3,15,124
7420.535,5219.2793,100,3,6,122
12732.615,7514.075,100,3,16,118
11507.211,9549.922,100,3,18,116
11760,6032,100,3,55,112
6668,11696,100,3,6,107
5478,11138,100,3,25,104
3777.6143,8558.069,100,3,6,104
4818,10152,100,3,158,102
10807.855,8256.443,100,3,34,99
7210,9830,100,3,11,98
3572,9716,100,3,8,96
10418,5000,100,3,124,92
11434,4836,100,3,16,92
4558.159,10312.862,100,3,16,90
11819.308,6552.4263,100,3,194,90
10896,5296,100,3,17,90
8392,2894,100,3,6,90
9026,8888,100,3,68,88
5176,10002,100,3,100,88
3474.1572,5958.8965,100,3,6,88
11234,5714,100,3,14,87
12364,6288,100,3,11,87
6718,3088,100,3,47,86
9400,9416,100,3,33,86
1331.7782,13295.578,100,3,6,85
6784,9472,100,3,24,85
8257.863,5359.2383,100,3,42,84
3580,7320,100,3,7,84
4144,9686,100,3,12,83
10488.162,9698.594,100,3,32,83
12308.785,5806.6104,100,3,10,83
11508,7484,100,3,34,83
8480,5738,100,3,16,82
11485.333,10173.499,100,3,6,82
10467.773,9122.143,100,3,10,81
5302,10410,100,3,57,80
9264.121,5341.914,100,3,36,80
3240,6240,100,3,20,80
11686,5692,100,3,42,80
7246,8754,100,3,8,80
9372.172,4557.6514,100,3,498,79
4082.0715,10408.266,100,3,30,79
7459.1655,4169.511,100,3,6,79
7984,6518,100,3,8,79
8473.876,9608.518,100,3,43,78
10822,10802,100,3,12,78
10186,10106,100,3,14,78
4960,8334,100,3,184,78
11968,9556,100,3,6,77
7765.875,10556.836,100,3,18,77
10564,4706,100,3,93,76
5258,9104,100,3,968,76
12718.263,10201.283,100,3,6,76
2788,9560,100,3,15,76
11296,6652,100,3,28,76
9272,3808,100,3,7,76
12262,7594,100,3,15,76
11986,7422,100,3,90,75
9412,11552,100,3,52,75
4255.036,9093.572,100,3,21,75
12070.43,7908.4414,100,3,14,75
9716,4724,100,3,128,75
11490,7122,100,3,704,74
7814,11824,100,3,404,74
7996,8014,100,3,28,74
7038,11378,100,3,191,73
10722.621,6895.867,100,3,39,73
5198,8518,100,3,492,72
11015.748,6352.5566,100,3,30,72
8094,4802,100,3,24,72
5812,1278,100,3,9,72
11663.676,2852.0984,100,3,14,72
7681.623,4701.17,100,3,12,72
8216,10260,100,3,2070,71
9700,6372,100,3,413,71
9666.894,6898.0215,100,3,173,71
2545.3257,8998.337,100,3,15,71
10107.64,12553.592,100,3,7,70
6805.9233,10907.774,100,3,14,70
9450,5672,100,3,4953,69
5773.878,10757.758,100,3,195,69
2268.0627,8194.147,100,3,10,69
6669.084,3957.7678,100,3,15,69
9668,9646,100,3,11,69
6458,10056,100,3,285,68
4720,6844,100,3,120,68
7028,3052,100,3,414,67
10110,4670,100,3,324,67
2998,7250,100,3,12,67
10064,7144,100,3,6,67
7846,3506,100,3,351,66
3052,9016,100,3,280,66
9992,6578,100,3,682,66
3310,7820,100,3,237,65
8788,8678,100,3,26,65
13518,6242,100,3,12,65
8878,10614,100,3,7,65
9418.372,12456.734,100,3,8,64
7725.53,9290.52,100,3,324,64
12385.699,8208.07,100,3,10,64
10899.104,4213.7383,100,3,28,64
12128,9908,100,3,26,64
12304,10348,100,3,27,64
7170,7530,100,3,12,64
