x,y,team,type,popularity,score
4216,9568,100,0,6,195
5064,12134,100,0,12,140
10808,4472,100,0,7,122
8856,4032,100,0,6,122
12252.729,5218.47,100,0,17,104
10332,4440,100,0,22,99
11756,5734,100,0,23,97
4798,10160,100,0,112,95
1434.7688,13386.709,100,0,6,95
9374.588,4257.7295,100,0,22,91
1662,12784,100,0,6,87
6496,9994,100,0,14,86
3568,8296,100,0,16,86
4448,9938,100,0,8,85
5910,12826,100,0,12,84
9308,11388,100,0,28,83
7784,11774,100,0,51,83
5198,9168,100,0,385,80
11474,7170,100,0,66,80
11228,8284,100,0,9,79
9862,6482,100,0,300,77
5306,10434,100,0,27,77
7014,11322,100,0,32,76
11713.836,9217.883,100,0,6,75
9322,5666,100,0,2316,74
9678,4850,100,0,63,74
6748,11476,100,0,60,74
6950,3106,100,0,30,74
10062,7726,100,0,150,74
10424,3228,100,0,19,74
5434,3362,100,0,11,73
5186,8568,100,0,96,71
8318,10180,100,0,360,71
3322,7754,100,0,228,70
7182,6790,100,0,6,70
8432,6466,100,0,59,69
11910,3660,100,0,66,69
5804,10350,100,0,6,68
5480,12662,100,0,170,68
10878,8720,100,0,30,68
3012.2888,8912.481,100,0,112,67
8480,4774,100,0,482,67
10092,10110,100,0,6,67
10624,2962,100,0,25,67
10110,4670,100,0,248,65
6246,10296,100,0,31,64
8212,11774,100,0,18,62
2202,9506,100,0,12,62
6672.0195,8988.807,100,0,12,62
10282,2952,100,0,779,61
6614,4674,100,0,171,61
11752,4022,100,0,846,60
11424.887,7503.833,100,0,16,60
9364.255,4656.365,100,0,38,60
8106,6178,100,0,268,59
4474,11790,100,0,57,58
13550,12328,100,0,9,56
12056,7366,100,0,25,56
9622,4074,100,0,81,55
5738,3526,100,0,32,54
4820,7106,100,0,48,54
10260,9064,100,0,9,54
3038,10964,100,0,760,53
6426,8210,100,0,139,53
4439.807,11308.544,100,0,6,53
7992,5014,100,0,9,53
10108,3998,100,0,8,52
7434,5908,100,0,6,51
2898,11288,100,0,107,49
12982,1940,100,0,54,49
6827.228,5608.5225,100,0,6,49
2442,8804,100,0,16,49
13472,2722,100,0,30,47
6774,8546,100,0,42,46
8952,3732,100,0,8,46
5375.744,7502.59,100,0,9,45
7846,3484,100,0,23,43
9294,2086,100,0,14,42
12214,1396,100,0,28,42
2234,9884,100,0,30,42
10690,5112,100,0,8,39
7723.182,9310.458,100,0,9,38
10142,8040,100,0,12,36
12096,4622,100,0,9,36
2506,9704,100,0,14,32
11368,4690,100,0,16,31
12354,10388,100,0,16,30
13168.33,6310.5903,100,0,25,30
1164,12350,100,0,16,29
9722,2550,100,0,9,27
14124,6988,100,0,6,27
8600,8446,100,0,9,21
12566,1382,100,0,14,20
10860.516,6847.8643,100,0,16,14
