x,y,team,type,popularity,score
2994,9026,200,0,50,207
3286,7716,200,0,67,167
7042,3086,200,0,59,151
4928,8306,200,0,25,145
5136,10966,200,0,13,144
9464,5616,200,0,588,138
4854,7116,200,0,52,138
5326,9166,200,0,200,135
6614,4696,200,0,157,135
8496,4842,200,0,275,131
11616,7086,200,0,103,128
9724,6420,200,0,152,126
8096,3508,200,0,11,124
9712,4730,200,0,26,121
4846,10214,200,0,55,120
5494,3466,200,0,41,109
11826,5966,200,0,96,106
5838,12762,200,0,17,103
11744,3998,200,0,456,100
6572,8304,200,0,39,100
4496,11536,200,0,14,100
8640,6566,200,0,151,98
7924.5454,11744.24,200,0,12,98
8292,10204,200,0,167,95
2450,9698,200,0,15,94
6990,11360,200,0,17,92
9174,2190,200,0,21,85
13124,2022,200,0,17,59
