x,y,team,type,popularity,score
10813.242,8253.5625,100,1,26,168
11630,7068,100,1,118,141
8250,10212,100,1,552,136
4249.2456,9092.74,100,1,30,136
11008.645,6335.9844,100,1,29,132
9360,11432,100,1,68,129
11960,5800,100,1,47,128
7896,3532,100,1,72,126
4992.76,8341.736,100,1,131,125
7982,11806,100,1,77,120
9442,5688,100,1,669,118
5268,9112,100,1,498,115
8626,6664,100,1,41,110
3398,7786,100,1,90,108
12070,10304,100,1,25,108
6512,9158,100,1,30,107
9926.95,7808.7905,100,1,228,102
9756,3918,100,1,111,102
6218,10366,100,1,46,100
9942,6548,100,1,310,97
8970.669,2104.7046,100,1,59,97
8554,4696,100,1,122,94
12496,5160,100,1,68,93
6522,11404,100,1,22,89
2912,8998,100,1,61,88
6504,4614,100,1,157,86
4712,7138,100,1,75,84
5723.7505,3500.1687,100,1,67,82
11920,3680,100,1,348,79
6799.783,5608.457,100,1,73,79
10536,2956,100,1,65,74
3040,10922,100,1,148,72
6500,8318,100,1,147,70
4458,11826,100,1,147,70
5726,12732,100,1,63,67
12886,1802,100,1,182,65
2065.8352,8348.709,100,1,36,61
13536,2482,100,1,55,55
2184,9986,100,1,67,47
2222,13302,100,1,22,43
