x,y,team,type,popularity,score
7774.791,9302.742,100,2,15,137
8284,6238,100,2,9,97
11848,5902,100,2,40,89
8742,6598,100,2,6,85
6682,8752,100,2,36,85
9164.145,3297.3848,100,2,9,82
4938,9750,100,2,9,81
8054,6452,100,2,8,79
4496,11740,100,2,34,78
8230,11698,100,2,8,72
7286,14114,100,2,12,72
9428,5632,100,2,130,71
6164,10484,100,2,9,70
9492,4466,100,2,14,69
4708,10488,100,2,17,68
9974,6596,100,2,42,68
6924.7256,11358.049,100,2,180,67
11590,7080,100,2,196,67
4988,10170,100,2,81,66
6452,8364,100,2,46,61
7925.4883,11744.103,100,2,15,60
8542,4810,100,2,80,58
4977.0015,8352.307,100,2,30,57
10192,4290,100,2,8,56
10370,3066,100,2,72,54
3956,6506,100,2,6,54
7942,3498,100,2,44,53
8312,10320,100,2,68,53
6256,10140,100,2,73,53
9930,7846,100,2,66,53
2724.2703,8459.315,100,2,6,53
12942,1910,100,2,24,53
3308,7822,100,2,78,51
7046,3086,100,2,52,51
8942,4596,100,2,9,51
5742,3500,100,2,20,50
4806,7136,100,2,37,50
8798,8782,100,2,40,50
5218,9216,100,2,50,49
9722,6414,100,2,52,49
12484,5150,100,2,23,49
5742,12784,100,2,9,49
3094,10998,100,2,72,48
5292.778,10502.678,100,2,9,48
8221.027,4732.9063,100,2,6,46
8436,6554,100,2,19,43
6544,4788,100,2,35,42
9260,2082,100,2,18,41
12494,2078,100,2,9,41
7777.8438,6066.6797,100,2,9,41
11796,3942,100,2,45,39
2856,11242,100,2,18,39
10011.838,4711.675,100,2,16,37
11858,3638,100,2,9,36
14119.564,7008.663,100,2,6,35
10719.071,9850.759,100,2,25,32
11102,6500,100,2,9,31
12020,4850,100,2,49,31
9119.586,11421.977,100,2,22,27
2346,9638,100,2,18,27
9690,1702,100,2,9,18
3756,5952,100,2,6,17
7258,5036,100,2,9,16
