x,y,team,type,popularity,score
11722,5884,100,0,122,205
8192,11818,100,0,15,191
10212,4378,100,0,14,172
9690,6362,100,0,70,165
8264,10206,100,0,155,144
5218,9148,100,0,406,140
9462,5582,100,0,290,135
7030,11356,100,0,34,135
3266,7778,100,0,73,121
6294,10146,100,0,155,120
4278,11762,100,0,30,119
10342,3232,100,0,21,114
8556,4802,100,0,264,111
5142,10192,100,0,15,105
8208,6300,100,0,302,103
6542,8420,100,0,24,101
7896,3478,100,0,30,97
3048,10788,100,0,137,95
7034,3122,100,0,34,95
12610,5202,100,0,21,95
4754,6956,100,0,19,95
2162,10020,100,0,13,94
5668,3486,100,0,29,92
11854,3856,100,0,135,90
6558,4680,100,0,227,89
9072,2070,100,0,47,78
12892,1862,100,0,14,74
