x,y,team,type,popularity,score
10394,4288,200,3,12,243
3104,9062,200,3,106,173
3486,7818,200,3,18,169
7098,3090,200,3,105,141
6604,4744,200,3,370,131
5176,9134,200,3,299,131
9462,5538,200,3,176,130
5492.2393,10549.8955,200,3,86,125
5573.3403,3494.9434,200,3,71,119
4872,8368,200,3,124,117
11398,7160,200,3,65,117
8536,4870,200,3,472,116
4898,7146,200,3,94,116
5574.626,7866.6167,200,3,39,111
9776.91,6456.88,200,3,208,109
9354,2224,200,3,56,105
8588,5696,200,3,14,104
6923.752,5606.273,200,3,83,102
11994,5722,200,3,48,102
6210,10186,200,3,65,97
11024.229,2407.7595,200,3,19,93
10683.802,5709.2983,200,3,20,90
6764,11498,200,3,29,87
8328,10184,200,3,187,85
8687.883,6768.457,200,3,141,81
9106,11380,200,3,33,81
9922,8092,200,3,12,81
4626.9863,2907.6685,200,3,15,80
11908,3682,200,3,171,78
11498,8828,200,3,14,76
4446,11830,200,3,99,73
13128,2104,200,3,84,72
10624.803,9207.564,200,3,36,66
2938,11216,200,3,162,65
10540,3166,200,3,20,64
12274,1324,200,3,106,61
5884,12794,200,3,100,61
6444,8188,200,3,48,61
12672,4886,200,3,81,57
2178,9520,200,3,17,48
