x,y,team,type,popularity,score
5054,10024,100,1,32,248
10901.277,8141.1016,100,1,33,165
6920,11424,100,1,40,142
11930,7454,100,1,73,140
8320,10166,100,1,337,130
11832,5854,100,1,220,126
8064,11812,100,1,64,124
9552,6936,100,1,164,119
9466,5722,100,1,335,115
9186,11388,100,1,34,115
7470,9716,100,1,26,114
6570,9136,100,1,55,113
5178,8564,100,1,107,112
3290,7758,100,1,246,108
10707.672,6955.721,100,1,38,104
6288,10128,100,1,367,103
9992,7786,100,1,305,101
11419.016,3056.626,100,1,38,94
8542,4846,100,1,239,93
3060,8934,100,1,52,92
9751.806,3857.0085,100,1,87,91
4792,7124,100,1,128,90
11810,3776,100,1,120,89
10320,3230,100,1,50,89
9254,2126,100,1,54,84
5712,3508,100,1,71,82
8258,6378,100,1,167,79
12174.037,4545.051,100,1,81,77
5720,12796,100,1,52,73
7261.6094,8507.113,100,1,24,71
4564,11804,100,1,52,69
13574,2748,100,1,194,68
12824,1916,100,1,115,67
2188,9496,100,1,48,67
6414,8196,100,1,158,60
10221.85,2199.553,100,1,41,60
2928,11288,100,1,288,55
3823.9097,5784.037,100,1,24,55
12118,1332,100,1,155,52
2598,13460,100,1,27,45
