x,y,team,type,popularity,score
10610,4646,200,2,20,147
5021.6904,9997.713,200,2,12,129
3174,8224,200,2,49,121
5276.7925,10434.173,200,2,73,81
10964,4336,200,2,35,81
9276,2266,200,2,38,80
4230,4528,200,2,15,75
11076,8324,200,2,16,73
9661.375,6423.876,200,2,66,70
7064,11334,200,2,12,68
9430,5648,200,2,93,67
5236,9166,200,2,225,66
5537.006,3310.4072,200,2,36,64
10244,2560,200,2,25,64
4872,8346,200,2,44,63
3384,7742,200,2,105,62
12022,3712,200,2,16,62
3032,8976,200,2,160,61
11786,4052,200,2,42,60
12594,6596,200,2,42,60
8454,6508,200,2,45,59
7844,3620,200,2,128,58
5744,12774,200,2,24,58
11960,5092,200,2,16,57
6304,10124,200,2,108,56
11438,7114,200,2,63,56
8510,4890,200,2,288,55
4846,7076,200,2,243,55
4368,11658,200,2,13,55
9982,7798,200,2,64,53
8946,3896,200,2,18,53
6516,4748,200,2,206,52
6746,3180,200,2,39,52
2250,9714,200,2,24,52
4060,7934,200,2,18,51
9786,2560,200,2,16,51
3116,10822,200,2,34,50
11658,5956,200,2,15,50
4974,10788,200,2,20,49
8300,10278,200,2,78,48
6814.374,8910.596,200,2,36,48
7798,11824,200,2,22,48
12424,1324,200,2,12,47
7812,772,200,2,21,46
12616,5266,200,2,62,45
10378,2960,200,2,87,43
6558,8398,200,2,36,43
2826,6776,200,2,16,41
14098,6852,200,2,40,39
2456,13550,200,2,35,36
10036,4556,200,2,30,30
856,8038,200,2,16,20
