x,y,team,type,popularity,score
9456,5664,200,0,383,112
11540,7194,200,0,18,105
4712,7174,200,0,14,104
3026,9060,200,0,26,103
7844,3572,200,0,23,101
6598,4692,200,0,27,100
10184,4720,200,0,36,99
8484,4822,200,0,143,94
5232,9158,200,0,131,94
10646,3012,200,0,62,94
11798,3880,200,0,217,88
3382,7762,200,0,27,88
8640,6566,200,0,91,80
4574,11916,200,0,61,78
11894,5832,200,0,47,73
6290,10128,200,0,24,73
3042,11078,200,0,35,71
9800,6500,200,0,22,62
6588,8354,200,0,23,50
13384,2558,200,0,13,43
12636,4856,200,0,25,42
