x,y,team,type,popularity,score
9590,4630,200,1,9,220
3288,7072,200,1,15,185
4121.5596,10357.08,200,1,10,175
7122,4820,200,1,7,174
12036,9340,200,1,8,170
10192,5562,200,1,9,152
3138,6590,200,1,15,142
4465.8066,10606.23,200,1,8,137
10416,4272,200,1,90,134
5724.339,9508.828,200,1,44,122
6138.1367,3907.0469,200,1,8,119
10450.25,3612.5303,200,1,6,118
4072,8560,200,1,9,114
11288,6916,200,1,6,114
3756,6462,200,1,9,113
10582,4590,200,1,44,112
8024.0234,4255.8457,200,1,300,112
4752,4938,200,1,40,112
5090,6032,200,1,15,112
2780,6348,200,1,9,112
7214,1232,200,1,9,108
7474.187,5204.609,200,1,52,106
10706,5112,200,1,16,105
3004,8366,200,1,34,105
1416,5286,200,1,9,105
11222,4106,200,1,10,105
7024,9998,200,1,11,104
5821.883,10457.695,200,1,16,103
4994,4616,200,1,9,100
4090,7984,200,1,96,95
11388.6875,5103.703,200,1,31,94
8327.998,1722.7502,200,1,6,94
5098,10050,200,1,36,90
4502,11582,200,1,140,90
10206,4908,200,1,50,89
7658.633,9458.316,200,1,12,89
2822,7348,200,1,51,88
8933.852,4963.518,200,1,90,87
5466,990,200,1,9,87
8264,11702,200,1,6,87
5484.0127,10457.791,200,1,150,86
6332,5316,200,1,76,84
12734.346,5906.5996,200,1,9,84
6546,9514,200,1,14,83
10914,9944,200,1,16,83
12028,8948,200,1,6,82
2904,5342,200,1,12,82
9326.699,4357.4863,200,1,24,81
3526,6676,200,1,9,80
3425.9602,7416.7466,200,1,31,79
8268,3606,200,1,52,79
9612,2832,200,1,18,79
5084,8480,200,1,203,78
7912,3474,200,1,126,78
10788,8464,200,1,6,78
5421.5586,10776.707,200,1,164,77
3336,3774,200,1,49,77
10213.756,2200.0513,200,1,6,77
7177.3203,5358.796,200,1,84,76
13303.355,1671.9333,200,1,12,75
6340.0254,3564.838,200,1,12,75
9923.227,1753.2754,200,1,32,75
3286,7702,200,1,400,74
7410,4908,200,1,30,74
10296,3252,200,1,100,74
8724.754,1712.6704,200,1,66,74
8636,4542,200,1,34,74
9758,3962,200,1,21,74
5728,5812,200,1,9,74
5144,9176,200,1,178,73
5652,3536,200,1,97,73
7404,7520,200,1,21,73
7463.838,4156.5176,200,1,12,73
8120,6086,200,1,16,73
9438,5606,200,1,832,72
8522,4842,200,1,1977,71
11344,7544,200,1,12,71
10577.736,5814.964,200,1,140,71
12654,1356,200,1,7,71
9724.529,4910.203,200,1,36,70
12497.134,6702.5127,200,1,33,70
7690,808,200,1,16,70
2271.5999,7771.1255,200,1,40,70
7717.6943,5407.2607,200,1,8,70
11592,7122,200,1,168,69
6592,4740,200,1,1378,69
9137.961,6515.392,200,1,7,69
6865.6426,8853.645,200,1,24,69
11492,3522,200,1,7,69
3098,9004,200,1,158,68
8581.541,2924.9624,200,1,46,68
10890,4380,200,1,36,68
5424.761,2607.542,200,1,24,67
11038,3806,200,1,12,67
3784.005,8758.082,200,1,92,67
6872,11384,200,1,112,66
7058.5933,3181.763,200,1,119,66
9744,6414,200,1,764,66
7942,11808,200,1,72,66
10290,2864,200,1,102,66
7644,10130,200,1,6,66
2522,9800,200,1,9,65
5290.0986,7980.682,200,1,304,65
2223.9048,5514.0996,200,1,9,65
5421.373,6308.996,200,1,24,65
5346,3144,200,1,8,65
8174.9478,11108.364,200,1,12,65
3650,9626,200,1,12,64
3118,5940,200,1,23,64
10056,4022,200,1,19,64
4286,7404,200,1,8,64
4688.633,2628.6797,200,1,13,63
3214,6278,200,1,12,63
5142.9727,10972.254,200,1,13,63
4942.8555,7112.9727,200,1,102,62
2768,6838,200,1,32,62
4878.228,8008.295,200,1,6,62
9200,1220,200,1,10,62
6696,3096,200,1,238,62
7776.9087,6067.277,200,1,45,62
12126,4568,200,1,6,62
8144,5184,200,1,20,61
6974.3877,5609.0547,200,1,183,61
9397.4375,3730.6348,200,1,49,61
9478,3134,200,1,7,61
6242,10148,200,1,236,60
6672.635,10118.375,200,1,34,60
8498,5748,200,1,50,60
8186,5768,200,1,129,59
8318,10202,200,1,275,59
3738.7227,5226.0464,200,1,20,59
11842,3980,200,1,345,58
7236,7216,200,1,48,58
11806,5910,200,1,121,58
11373.848,8957.742,200,1,16,58
9016,2082,200,1,60,58
4022,4042,200,1,36,57
11664,5578,200,1,20,57
11566,8556,200,1,8,57
9933.456,2720.0854,200,1,22,57
10600,3036,200,1,1217,56
7750,4922,200,1,64,56
5574.535,7854.295,200,1,77,56
12431.402,8507.525,200,1,6,56
